dateUpdated,province,city,latitude,longitude,name,reviews.date,reviews.rating
2019-05-20T23:55:47Z,CA,Goleta,34.44178,-119.81979,Best Western Plus South Coast Inn,2018-01-01T00:00:00.000Z,3
2019-05-20T23:31:56Z,CA,Carmel by the Sea,36.55722,-121.92194,Best Western Carmel's Town House Lodge,2016-04-02T00:00:00Z,4
2019-05-20T23:31:56Z,CA,Carmel by the Sea,36.55722,-121.92194,Best Western Carmel's Town House Lodge,2016-01-06T00:00:00Z,3
2019-05-20T23:31:56Z,CA,Carmel by the Sea,36.55722,-121.92194,Best Western Carmel's Town House Lodge,2016-08-22T00:00:00Z,5
2019-05-20T23:31:56Z,CA,Carmel by the Sea,36.55722,-121.92194,Best Western Carmel's Town House Lodge,2016-03-21T00:00:00Z,2
2019-05-20T23:28:44Z,KY,Lexington,38.047014,-84.497742,21c Museum Hotel Lexington,2016-03-15T00:00:00Z,4
2019-05-20T23:28:44Z,KY,Lexington,38.047014,-84.497742,21c Museum Hotel Lexington,2016-04-18T00:00:00Z,1
2019-05-20T23:28:32Z,KY,Russell Springs,37.065296,-85.07358,Springs Motel LLC,2015-08-13T00:00:00.000Z,1
2019-05-20T23:27:06Z,KY,Lexington,38.0421,-84.4271,Microtel Inn Suites By Wyndham Lexington,2017-06-15T00:00:00.000Z,5
2019-05-20T23:26:47Z,KY,Hopkinsville,36.889,-87.4813,American Inn,2014-07-15T00:00:00Z,1
2019-05-20T23:26:33Z,KY,Lexington,38.01243,-84.51635,Hampton Inn Lexington Medical Center,2016-07-06T00:00:00Z,5
2019-05-20T23:10:15Z,CA,Carpinteria,34.40507,-119.53119,Motel 6 Santa Barbara - Carpinteria North,2017-11-11T00:00:00.000Z,3
2019-05-20T23:08:26Z,CA,Redwood City,37.4777,-122.2249,Comfort Inn,2016-04-20T00:00:00Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-06-29T00:00:00.000Z,3
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2018-09-05T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-11-07T00:00:00.000Z,2
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-07-02T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2017-10-03T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-10-13T00:00:00.000Z,3
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-06-08T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-05-04T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-06-18T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-10-30T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-01-09T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-12-22T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-05-14T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-10-31T00:00:00.000Z,1
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-09-21T00:00:00.000Z,2
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2017-12-17T00:00:00.000Z,2
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2014-08-06T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2017-01-01T00:00:00.000Z,1
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-09-30T00:00:00.000Z,2
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-01-22T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-11-11T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2018-04-26T00:00:00.000Z,1
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-10-19T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-10-20T00:00:00.000Z,1
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-04-23T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2018-04-26T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2017-10-02T00:00:00.000Z,2
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-11-19T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-09-30T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-05-02T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-07-06T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2014-04-06T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2017-05-22T00:00:00.000Z,3
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-05-27T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-03-30T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-03-18T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-09-01T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2018-04-28T00:00:00.000Z,2
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-06-28T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2017-07-11T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-02-17T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2014-10-08T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-06-15T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-10-14T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2015-06-11T00:00:00.000Z,4
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-10-30T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2018-03-20T00:00:00.000Z,5
2019-05-20T21:40:08Z,LA,New Orleans,29.949125,-90.069748,The Whitney Hotel,2016-02-17T00:00:00.000Z,5
2019-05-20T20:23:34Z,CO,Estes Park,40.395578,-105.565417,Estes Park Condos,2016-03-03T00:00:00Z,5
2019-05-20T20:23:34Z,CO,Estes Park,40.395578,-105.565417,Estes Park Condos,2016-06-05T00:00:00Z,5
2019-05-20T20:23:34Z,CO,Estes Park,40.395578,-105.565417,Estes Park Condos,2016-01-27T00:00:00Z,5
2019-05-20T20:23:08Z,CO,Rangely,40.087948,-108.81097,Blue Mountain Inn Suites,2017-12-03T00:00:00.000Z,4
2019-05-20T20:23:07Z,CO,Longmont,40.149498,-105.10209,Hampton Inn-longmont,2016-05-18T00:00:00Z,4
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-11-03T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2018-06-28T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2015-09-18T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-06-19T00:00:00.000Z,4
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2017-07-05T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2015-07-28T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-05-07T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2018-09-16T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-05-15T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-11-15T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2015-08-04T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2017-03-23T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2018-06-27T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2017-05-18T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-06-18T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2018-05-29T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-02-08T00:00:00.000Z,4
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2015-08-20T00:00:00.000Z,5
2019-05-20T20:12:49Z,CO,Colorado Springs,38.991085,-104.80846,Drury Inn Suites Colorado Springs Near The Air Force Academy,2016-10-18T00:00:00.000Z,1
2019-05-20T20:12:39Z,CO,Estes Park,40.3583,-105.5045,Saddle Surrey Motel,2015-08-09T00:00:00Z,5
2019-05-20T20:12:39Z,CO,Estes Park,40.3583,-105.5045,Saddle Surrey Motel,2015-08-14T00:00:00Z,3
2019-05-20T17:59:34Z,IL,Macomb,40.456954,-90.646077,Hampton Inn-macomb,2016-02-05T00:00:00Z,4
2019-05-20T17:59:34Z,IL,Macomb,40.456954,-90.646077,Hampton Inn-macomb,2016-02-17T00:00:00Z,5
2019-05-20T16:15:57Z,CA,San Jose,37.36169,-121.90449,Pavilion Inn,2017-01-31T00:00:00.000Z,3
2019-05-20T16:15:14Z,CA,Sunnyvale,37.3558,-122.01685,Corporate Inn Sunnyvale,2018-01-02T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2018-01-18T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-07-23T00:00:00.000Z,4
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2018-11-05T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-08-27T00:00:00.000Z,1
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2018-10-10T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-05-16T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-07-12T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-11-11T00:00:00.000Z,3
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-10-27T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2018-10-14T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-05-17T00:00:00.000Z,4
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-09-08T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2018-07-15T00:00:00.000Z,4
2019-05-20T14:06:03Z,CA,San Diego,32.71883,-117.16881,"Marriott Vacation Club Pulse, San Diego",2017-10-15T00:00:00.000Z,4
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2017-08-09T00:00:00.000Z,3
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-05-30T00:00:00.000Z,3
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-05-22T00:00:00.000Z,2
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-08-18T00:00:00.000Z,4
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-10-08T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-10-11T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2018-03-17T00:00:00.000Z,4
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2017-02-16T00:00:00.000Z,4
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-06-14T00:00:00.000Z,3
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-09-22T00:00:00.000Z,5
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2016-08-29T00:00:00.000Z,3
2019-05-20T14:06:03Z,CA,San Diego,32.75603,-117.20602,Four Points by Sheraton San Diego - SeaWorld,2017-12-12T00:00:00.000Z,1
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-06-11T00:00:00.000Z,4
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-10-20T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-08-30T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2018-01-10T00:00:00.000Z,4
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-12-01T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2018-01-15T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2016-11-13T00:00:00.000Z,4
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-10-02T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-04-19T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-04-01T00:00:00.000Z,4
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-07-10T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-08-18T00:00:00.000Z,3
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-08-19T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-10-21T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2016-06-02T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-07-18T00:00:00.000Z,3
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2016-07-29T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-04-05T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-12-13T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-03-19T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-09-10T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2016-07-08T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-09-09T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-12-24T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-07-23T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2015-12-20T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-08-21T00:00:00.000Z,4
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2018-06-23T00:00:00.000Z,3
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-03-29T00:00:00.000Z,4
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2016-10-18T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-11-07T00:00:00.000Z,4
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-12-22T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2018-10-30T00:00:00.000Z,5
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2017-02-25T00:00:00.000Z,2
2019-05-20T14:05:44Z,CA,San Diego,32.75799,-117.18223,Hampton Inn San Diego/Mission Valley,2014-11-05T00:00:00.000Z,4
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2016-12-27T00:00:00.000Z,5
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2018-07-27T00:00:00.000Z,5
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2017-02-15T00:00:00.000Z,5
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2017-01-17T00:00:00.000Z,4
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2018-01-03T00:00:00.000Z,4
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2018-11-06T00:00:00.000Z,5
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2016-11-18T00:00:00.000Z,4
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2016-09-21T00:00:00.000Z,5
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2018-09-21T00:00:00.000Z,3
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2017-01-04T00:00:00.000Z,4
2019-05-20T14:05:39Z,CA,San Diego,32.75008,-117.1952,Courtyard by Marriott San Diego Old Town,2017-01-18T00:00:00.000Z,4
2019-05-20T13:57:34Z,CA,San Diego,32.70689,-117.1587,Omni San Diego Hotel,2019-01-18T00:00:00.000Z,5
2019-05-20T13:57:34Z,CA,San Diego,32.70689,-117.1587,Omni San Diego Hotel,2018-12-18T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-06-30T00:00:00.000Z,2
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2011-08-22T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2016-07-02T00:00:00.000Z,1
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2014-09-01T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2014-03-17T00:00:00.000Z,1
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-04-28T00:00:00.000Z,2
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2018-09-06T00:00:00.000Z,2
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2011-08-04T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2009-06-17T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2018-01-10T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-05-17T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2018-04-04T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2018-11-10T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-09-28T00:00:00Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-06-23T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-09-16T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2014-01-28T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2017-11-08T00:00:00.000Z,2
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-08-09T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-10-27T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2018-10-31T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2016-08-17T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2016-01-06T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2017-08-25T00:00:00.000Z,2
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2016-02-23T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2013-10-12T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2013-02-11T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2012-12-09T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2013-05-07T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-08-10T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2016-09-04T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2017-07-31T00:00:00.000Z,1
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2014-01-06T00:00:00.000Z,3
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2015-02-27T00:00:00.000Z,4
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2016-08-12T00:00:00.000Z,5
2019-05-20T13:57:29Z,CA,San Diego,32.75985,-117.16502,Best Western Seven Seas,2012-06-20T00:00:00.000Z,5
